Original,Adjusted
2.80563,-4.09846
0,13.1031
0,0.3009
29.5144,28.1136
22.0179,8.45743
43.2479,19.4858
0,5.70509
38.0043,14.9402
0,8.46142
5.0542,12.4229
0,18.5905
15.2288,14.2583
2.72889,-6.79228
0,13.2245
6.46659,11.949
11.8993,9.29539
3.62158,-4.99268
71.0921,37.6464
16.0233,10.3611
37.7175,10.1765
21.1053,15.1802
0,2.74728
0,12.2043
17.8576,7.65728
0,14.1492
28.9572,17.0271
13.6657,5.58753
17.4947,12.2776
36.6671,15.8417
1.75408,8.24115
26.1961,10.809
3.61255,3.25713
31.5264,25.9567
12.8632,-0.617805
0,12.8908
0,6.8325
0,15.3299
13.3147,15.6265
34.7695,17.5731
0,17.1039
0,24.4562
16.9891,5.15061
47.3914,24.9541
3.68658,-9.80525
4.63678,6.3489
2.96924,-4.3848
0,3.22544
0,4.15663
25.3458,19.7751
0,12.6198
14.3672,-1.77325
6.11716,10.7624
0,6.25418
0,6.41309
16.2696,11.2314
0,0.680173
0,3.01028
15.9385,21.235
0,5.44838
0,15.8551
15.9955,-0.886432
22.0335,16.813
22.2725,19.7581
14.1563,4.59371
4.97597,11.7817
6.31229,5.85521
6.43941,3.47755
1.5335,2.82449
0,9.99081
0,25.4429
17.4169,11.07
0,12.1399
0,6.76783
10.0044,4.72531
0,13.0583
6.52842,6.38243
0,9.76247
0,1.17834
13.912,3.93922
6.40285,3.70566
31.6901,30.487
0,14.1645
0,-1.20833
0,8.77989
33.405,8.42237
14.2151,5.26724
0,8.15205
23.3803,23.162
19.454,11.4061
6.68542,-4.78581
15.1815,8.56727
0,19.3657
0,14.2474
8.1361,-1.96492
0.417566,-1.22059
0,13.924
0,1.68216
21.5012,17.8419
0,-4.48592
0,4.83185
12.7219,-1.47254
0,6.65191
0,4.28126
23.2214,17.7489
57.1683,25.9777
0,12.6174
0,7.95382
25.1755,21.0496
12.5131,2.50105
12.5896,0.498527
14.645,17.1752
0,-4.83947
4.52305,0.710972
0,14.0221
2.60044,10.4153
10.6575,3.85677
17.3506,17.7837
2.34785,11.8561
0,10.2018
5.96716,3.83821
0.0229516,-2.65455
0,7.21404
30.1453,21.561
6.7823,4.19325
19.2338,11.5515
1.81832,4.13362
0,15.6805
1.30922,-0.175807
49.6684,26.4247
0,25.2493
0,-1.58203
8.47229,6.40591
20.3292,8.70994
0,3.72526
22.3412,3.09593
0,25.2711
5.71835,5.12199
2.94398,7.70834
15.8181,16.9165
10.6405,7.21161
14.9102,21.742
20.2729,-0.334217
16.9855,7.67874
0,8.45732
0,10.6852
0,-2.68877
34.0237,20.0184
2.83154,-2.51167
5.88794,0.907745
1.92305,-0.19828
36.2336,31.0889
0,2.28284
0,12.0962
0,14.4589
16.5041,4.673
25.686,8.24781
0,7.02802
16.9325,-2.39291
0,3.24343
0,8.86579
10.7563,9.73362
29.5139,22.9798
16.2837,11.5715
0,7.71597
4.29273,2.08955
41.5609,29.6733
35.1023,17.3517
0,6.5625
29.1697,20.6205
10.1446,4.49244
0,6.42049
23.1051,18.0543
17.9211,0.604767
45.0684,29.8588
0,-12.5136
17.757,3.98997
29.2185,22.0618
28.0684,18.0358
0,14.0774
12.9006,12.0533
17.624,21.1436
0,5.96087
11.0366,-2.23886
0,12.409
0,0.227148
0,13.7449
18.9213,11.0186
0,12.1974
49.5397,36.6757
27.8161,18.847
0,7.20327
1.49585,10.528
0,3.33467
0,11.0838
0,10.8449
0.58829,-2.05069
0,4.59994
4.7761,6.29722
27.7757,16.7148
35.377,26.3342
46.5366,33.5071
0,-0.0386315
1.1835,-2.49024
0,-0.725852
20.9945,12.661
0,15.9198
0,8.53615
43.0576,25.8414
14.8985,25.0167
16.1064,1.74848
0,21.0326
10.5668,14.8227
7.58318,9.74855
0,0.833089
0,16.9661
14.4683,17.1053
12.077,6.83084
0,-4.22556
14.5058,8.65963
0,9.21214
0,-3.20676
0,11.7135
38.5004,27.4749
0,-1.8196
60.5021,36.7565
52.7415,21.4636
6.29123,-2.07786
21.2982,23.0899
30.1078,19.8334
9.01082,11.1102
2.17538,-1.38017
0,10.0096
21.2563,12.4834
44.7302,32.3934
0.43803,5.16071
0,14.8418
0,11.3555
2.91381,3.88048
10.8348,-3.23311
0,2.7738
0,-4.98847
36.2307,27.0412
45.0169,28.8871
7.86882,6.28649
0,10.6342
0,7.92332
6.06163,4.1677
25.3954,21.9293
28.8922,5.94005
0,18.266
27.7623,14.7803
0,5.68769
2.02321,-1.21607
0,10.2041
0,12.1588
0.905181,-0.380585
0,15.4159
33.4613,25.7936
0,1.13098
3.92612,0.961154
1.93213,5.29189
0,3.5004
0,9.20461
11.5126,-4.94344
0,22.3092
19.0017,10.9234
1.22975,5.98771
2.58083,6.54853
3.15194,4.60102
12.8671,4.57142
3.80158,3.85807
14.1608,-2.29967
22.1955,15.1096
0,-1.65285
0,-2.05516
0,5.98574
0,18.2105
0,8.9159
0,13.2363
21.0978,9.92258
0,1.59603
0,9.87611
2.94918,6.63206
0,11.607
0,13.0775
0,13.3681
0,17.2615
39.2037,28.0615
0,11.0619
0,6.515
0,10.9023
0,11.0551
0,19.423
28.2857,20.1905
0,12.7766
17.6566,4.01804
0,7.45708
24.914,16.2742
0,-0.21265
10.3711,7.19467
0,15.4805
0,17.0911
0,17.5863
0,-2.95006
8.31479,5.20029
5.6218,11.0638
12.6069,7.20282
0,23.7116
0,-6.09543
0,4.07915
0,15.2973
42.6712,34.1559
0,11.4569
1.0524,6.63404
13.7046,15.1308
21.0561,8.77098
0,2.9613
15.4765,5.25114
31.8421,10.7784
2.92285,4.66969
2.59964,12.4189
0.668069,0.233665
0,11.1538
7.93974,10.6902
0,7.01281
3.09622,4.41757
0,25.1433
0,17.8067
25.6583,18.4975
0,22.2692
0,1.03666
0,13.7655
2.7373,-4.46088
2.25621,1.60454
12.2116,12.2645
5.12058,-3.83952
22.7849,21.5412
0,-3.07077
0,-0.814367
6.52035,2.06488
3.0875,-7.24369
12.5417,18.7336
0,-1.57002
26.4356,20.4406
4.05241,8.74666
0,16.1796
0,8.96758
22.074,13.299
0,6.29542
26.8434,8.30488
5.81202,6.96021
0,13.4569
34.7525,26.7292
18.4245,16.411
2.3561,2.01584
0,19.8583
11.3931,10.3112
52.1998,22.1992
0,5.06539
0,12.9028
12.3817,5.54042
32.8864,26.7229
0.289415,0.286716
10.43,17.3839
9.79472,1.61504
44.2975,39.7341
14.7475,8.04069
0,4.2183
20.0664,12.2658
0,6.25939
2.89092,0.850231
0,-13.174
14.937,15.1642
17.8898,6.73554
0,14.1962
1.83474,-4.3707
0.797731,-0.429579
21.6327,12.0924
0,19.8276
24.7701,29.6798
9.51665,-6.41252
12.5763,6.90528
18.2903,3.6131
20.8079,12.0793
6.45579,11.8561
2.0444,10.271
0,20.3354
23.4584,11.9089
0,13.7373
3.49374,0.565619
47.0099,20.4919
2.96193,9.82277
0,8.21026
20.6689,18.5628
0,14.5712
54.1433,26.1696
0.867627,-4.59328
35.4005,29.1916
0,14.9931
7.65231,-4.08407
7.83178,5.77998
33.2864,15.8937
13.3156,21.8736
1.14547,6.5892
2.24424,7.11754
1.04767,-0.974752
1.63075,5.09036
17.1965,9.09677
0,16.4517
13.4153,12.6603
10.0427,3.58024
0,19.806
26.1799,17.1581
0,12.7005
0,12.7739
2.20397,-0.421486
46.65,11.8001
2.36021,6.66818
0,17.826
9.07236,8.32261
10.04,6.85418
0,14.823
4.41592,3.64824
0,5.07429
10.8284,4.59686
0,3.60536
12.7906,13.5585
11.6984,8.43602
10.4736,8.48789
0,-8.91794
0,15.2276
0,4.10055
0,11.4658
0.822435,2.0331
0,15.8762
3.48534,0.525286
0,4.85165
5.59352,9.26793
14.2952,14.6783
0,0.766939
7.56138,5.83824
0,10.2017
41.6753,16.4154
34.3451,11.0558
73.8176,39.4378
12.6288,7.05713
27.1634,25.3615
29.6853,30.2433
0,2.15339
47.2825,16.9229
17.8639,5.71197
0,16.3772
1.79213,-0.150083
23.2458,18.1482
0,8.70398
19.7129,5.50722
23.653,21.6717
0,12.1306
8.1084,5.08028
0,-1.52867
34.4566,30.1984
23.552,14.9316
12.3466,8.16839
4.97334,-0.143473
24.0047,12.8883
55.5651,36.4831
39.0831,18.6197
6.61728,7.03597
7.53685,-2.10711
14.5782,6.81086
9.5137,11.5075
14.195,12.8186
0,9.9727
8.63147,-1.52948
0,15.932
41.9451,15.8502
10.2853,5.36073
0,-2.14953
20.0111,8.60587
1.20127,-1.43276
9.10778,12.598
2.65912,17.4436
0,11.9513
28.3642,4.47307
54.6792,38.2492
34.3126,18.0774
0,7.00055
23.9681,23.6835
0,0.902451
0,17.6659
0,23.1502
19.7422,12.2723
10.046,14.1128
38.9293,18.4381
3.78828,4.69277
0,7.1127
2.41967,2.98055
0,15.9392
0,28.5558
0,7.75206
19.8195,9.54826
0,4.66676
0,4.78449
30.4292,8.24211
27.3368,17.9045
0,-11.7148
14.9793,1.76078
0,16.7016
4.32566,-1.06573
22.5949,21.4693
36.0229,23.4013
0,4.79542
9.72568,1.31442
10.2728,-2.56382
0,14.8159
29.4403,22.2947
0,6.07531
21.8821,12.4535
0,9.47134
28.1098,16.0368
34.1053,19.6124
0,2.5701
0,16.5608
28.2588,17.1049
0,9.88351
0,1.38149
0,15.8324
17.6027,8.03736
10.0444,10.8213
0,2.76644
0,4.29889
7.26039,11.1639
0,17.7541
0,-0.526573
0,5.34305
34.7581,11.5161
0,5.05253
0,1.17723
3.59966,4.56811
0,-12.8656
8.69237,6.04372
12.5894,19.53
0,10.4948
33.3535,15.9626
0,10.6231
0,10.8963
0,8.28504
11.1174,0.407488
0,-5.67466
0,-2.51059
0,10.2995
0,3.96105
57.6506,35.2977
0,10.1135
0,11.881
0,0.654667
0,11.6933
0,8.74436
8.35062,-1.50778
24.2753,12.9749
0,26.2694
1.57995,-4.06439
0,5.07101
27.6572,13.2961
0,4.38448
0,7.02194
7.50778,13.6759
0,12.2669
0,8.03061
0,16.5992
0,8.7426
0,-1.56118
0,5.93898
0,13.3508
0,-3.39607
0,10.0136
2.13801,9.41875
0,4.96211
0,7.8593
18.3677,19.2779
0,1.14472
9.5687,8.25021
14.4095,11.1987
0,8.49469
0.687367,0.537392
0,6.93822
0,12.3931
0.998852,1.66018
0,27.1359
15.278,8.22789
0,9.95065
0,20.224
2.3505,-3.36768
19.251,10.8142
0,14.829
0,-1.81505
4.60634,6.79175
17.2618,3.84388
0,-2.09669
20.3754,18.0936
6.36967,-0.895387
0,9.22965
0,9.66461
0,16.8861
41.2316,18.4511
41.5357,15.3356
0,4.46391
0,10.1105
5.13127,3.17752
4.7138,10.2952
1.06244,8.66216
1.22666,-3.76215
31.827,17.0705
3.1485,7.465
13.1987,11.9202
30.7389,18.006
18.4441,7.4858
21.4839,19.9523
12.6398,14.0558
41.325,28.1212
0,-0.980582
0,-9.26557
0.43121,6.29315
28.8985,12.5096
0,19.2241
4.74078,4.6317
0,7.65968
0,16.2021
45.3598,14.2063
0,10.6737
23.8635,10.7356
11.6483,5.92239
42.9993,28.3819
9.29618,3.10421
0,5.84096
7.94532,4.37004
0,7.24303
0,-2.71603
0,25.6755
27.9224,-2.7784
53.1715,26.2057
0,25.5507
18.8196,5.55004
16.135,18.7317
7.32382,4.3435
1.63522,-7.7887
48.7441,34.1698
0,16.4566
19.2948,11.4637
0,8.91607
44.2337,27.8355
0,14.2921
0,7.52658
0,16.1506
48.4561,25.302
16.4018,4.54892
12.873,7.56948
28.0919,15.3689
19.6705,14.9309
0,0.756807
13.747,-3.19759
8.03157,11.5723
0,9.88989
42.902,22.8483
62.6948,32.3772
0,8.09258
41.0063,25.5378
6.99626,4.80559
15.3807,14.3723
0,4.16876
10.5686,4.80955
13.8394,7.84205
0,13.0829
16.8491,8.80668
23.4105,9.6946
0,2.59437
0,17.858
3.02484,6.12771
5.79887,-1.90872
0,8.75209
13.268,-0.276155
5.60293,6.9377
0,8.22489
0,7.3822
0,6.95789
5.8478,4.88279
44.552,25.348
0,10.0191
16.9065,5.62838
6.51772,0.658559
0,2.60256
0,3.76239
15.3851,9.97479
0,7.70536
12.1846,4.54358
13.2483,15.3744
0,8.41635
9.58673,5.97244
4.37906,10.0304
0,13.323
0,2.91586
7.40562,-0.575597
31.7317,29.5775
16.9463,7.51401
27.343,4.15293
10.3791,16.7926
0,5.93312
22.4176,0.685795
39.7379,26.969
0,8.84383
16.8726,11.9532
11.3211,3.41715
19.9577,16.3173
0,1.77357
0,8.47406
51.7481,43.8937
4.34182,-3.31541
9.19793,-4.33928
0,5.03112
0,12.7937
18.9325,3.03649
0,16.134
0,9.17581
23.2357,5.10928
3.78561,3.23725
7.80362,-1.92084
0,15.0655
2.37487,0.141832
0,12.1221
0.0315977,2.2663
19.7826,11.4768
11.9975,13.6955
14.1712,5.08975
18.2804,7.96172
11.8458,11.3793
0,-5.23065
17.5442,15.883
23.6628,15.6152
66.1011,41.8697
1.69085,3.58857
37.1522,33.9576
7.59501,7.3233
33.5198,30.6541
0,-0.195528
29.3069,11.8199
12.986,3.77553
0,6.82227
4.77001,9.21876
2.75075,12.7117
0,19.7336
11.7729,-6.4028
0,9.56232
36.9663,29.394
31.2202,23.5425
16.4377,11.4797
50.2862,36.2426
0,0.522682
0,0.61313
21.0423,16.3592
6.33437,1.83806
4.75389,-3.99622
0,1.06601
0,18.2248
4.09051,-2.62288
19.6708,20.7451
20.5828,12.5793
0,7.77015
0,9.1627
0,1.01138
0,1.81296
0,5.75471
51.5657,37.326
10.0754,6.83065
16.1091,15.9693
42.8288,10.3504
9.27725,5.80321
42.5945,27.891
8.65742,9.80644
11.9735,15.3686
0,17.2372
0,4.79315
34.4613,15.7595
1.50925,-6.11903
3.93339,2.5374
20.8894,10.8024
0,6.52734
26.6204,8.25517
1.28362,4.57866
0,17.2923
12.4462,14.9096
20.1853,8.24353
10.1398,7.89613
28.1308,23.4355
11.9255,6.73712
23.4397,3.68107
3.30382,3.44808
20.5381,11.1142
0,0.44456
15.7407,12.0272
16.3954,20.9103
26.8748,16.6119
12.1788,11.0118
0,8.91272
0,2.82205
0,16.0483
0,6.01879
58.7379,34.0616
12.2416,9.66213
0,13.4583
18.1139,5.44131
0,16.3624
0,6.47225
0,16.9853
7.95102,5.22567
3.50383,-1.2124
18.6291,24.2612
0,13.0656
0,4.05299
0,21.7292
14.412,11.916
0,-6.00331
0,11.1436
0,11.8394
0,3.38898
32.7971,24.0227
0,-3.93483
26.2127,18.2639
18.4554,23.4024
0,0.918361
0,15.9914
0,2.24146
0,-9.85881
0.200691,7.82329
13.1127,19.7056
0,-5.65141
0,3.67122
0,4.68521
0,8.23503
0,4.33453
0,9.39732
12.5087,10.0244
0,2.14921
7.58485,0.981847
0,4.40984
0,12.829
8.61163,5.08835
0,-1.67073
0,14.057
2.5243,10.6761
33.5868,14.383
0,7.236
6.90025,-3.91208
13.7779,12.748
0,-2.05471
26.5107,3.89093
10.8966,9.36358
2.99408,15.4567
0,6.79986
8.16608,10.516
14.7626,11.5719
15.6343,14.859
46.7479,11.9651
33.8245,26.3638
29.936,25.977
14.9302,11.1942
0,9.42476
20.4425,18.7623
3.08944,-3.5684
8.7441,9.84787
15.1766,3.92004
11.9692,1.70863
0,28.1465
0,8.45976
30.5279,14.8562
0,1.28396
15.8887,10.5779
7.64842,9.08184
39.8137,13.7147
15.5182,8.94255
0,7.07791
0,16.975
26.627,15.7832
23.6572,14.6687
0,10.7568
0,7.3972
0,19.1656
0,3.57991
0,27.3223
3.0725,8.17146
18.7124,4.67092
42.604,15.6967
0,4.38605
3.07992,-4.22408
10.08,8.93315
18.3626,8.53369
9.88182,13.1783
0,12.3999
11.1535,4.16942
69.8961,40.4527
0,9.31494
1.54056,8.02202
0,21.5565
26.4801,15.6808
9.24039,13.2951
17.0104,8.40381
7.46824,-0.724787
0,2.52975
20.0849,8.55002
0,-0.198368
0.518216,12.9948
14.8172,11.8618
0,15.2515
2.9912,5.97447
0,6.69416
0,7.04292
0,11.8042
32.6943,31.8075
0,8.96538
14.5305,6.06734
0,19.153
0,-6.4059
1.98568,9.45529
3.41758,11.6818
27.4023,16.4249
11.0003,8.63999
0,10.8773
22.2631,17.773
71.0626,43.0075
6.81017,1.68489
5.28076,8.48664
10.8777,2.09642
0,10.8464
0,6.24378
0,7.09754
13.5743,6.28164
24.7116,11.877
0,4.71352
0,8.70423
37.9351,25.5262
9.09996,13.4207
9.01141,1.31062
18.6501,13.5114
0,4.27319
9.4053,1.17683
26.1197,15.7483
2.80477,5.58849
16.0058,9.55932
0,14.9916
9.61879,8.24612
24.3576,16.5758
0.991269,-5.17934
28.7687,13.0098
0,9.75343
14.7597,24.5021
2.29023,2.17744
0,19.3893
0,20.9288
0,3.56414
0,5.69665
0,8.38771
0,9.79565
0,14.2959
0,11.7847
17.7977,18.1909
8.93709,12.9847
0,11.9058
1.81866,4.52232
8.12346,11.9639
29.4614,32.0366
5.70263,6.02681
14.0185,18.6703
63.7486,29.1234
0,6.31137
26.7238,23.6605
0,11.974
0,7.45257
14.5251,9.97841
28.8882,12.5327
13.1871,8.92892
16.0665,14.712
0,2.84056
0,10.1932
0,8.63179
0,18.0785
0,-2.64601
19.1108,18.1352
22.5068,14.7205
67.9973,35.9035
13.6956,17.3317
0,13.7284
0,4.71725
16.2497,4.9569
35.8997,20.975
0,10.8056
0,21.5186
18.5996,15.3731
17.1157,9.55271
0,-0.276248
7.30002,2.65625
23.0981,24.6931
0,-1.29474
0,7.7439
2.19839,7.83374
0,16.0513
0,15.557
57.9854,38.5464
24.0227,1.79966
103.804,54.0949
6.0683,15.791
0,1.56899
17.6464,12.1999
10.558,13.8423
14.159,4.56985
13.3615,10.8964
13.72,12.4064
32.3041,19.7996
0,8.56395
11.1497,7.01053
0,4.49422
0,14.3691
0,8.13282
8.45115,13.5594
10.6313,12.9761
7.76156,13.984
8.4097,8.81227
22.1222,10.1285
11.3737,14.3195
0,3.83209
0,5.63812
2.77028,-6.89529
14.7731,7.98808
20.8173,16.113
12.1895,10.7422
65.4102,30.046
0,6.38113
41.7211,23.3023
0,6.86925
0,5.04236
0,18.0161
0,3.11332
14.2257,-1.16648
24.508,11.5502
3.31357,15.29
0,4.76559
0,8.80785
0,10.0732
7.20505,13.8658
32.1466,28.5155
11.8545,2.79125
0,17.9962
0,2.39279
0,3.82567
18.0513,5.82127
0,8.15915
48.9387,23.7638
0,7.57011
0,4.34934
0,14.8959
13.8732,15.2535
0,13.108
0,12.2826
0,1.36358
0,6.0116
7.51677,10.3224
8.03902,9.98957
0,2.79467
29.7476,22.8515
0,15.3506
0,7.60723
46.3908,27.0451
0,15.0506
0,3.49732
3.0705,4.22762
0,12.3369
98.1975,54.3607
0,6.65364
18.0889,9.501
0,7.20219
8.42364,12.2222
66.3766,50.7055
0,17.4599
0,9.14202
0,14.3391
0.814316,-1.01579
12.4564,22.7546
0,-2.46304
0,16.321
34.3296,20.7402
6.23282,10.9692
0,-1.08178
0,27.8746
22.8935,16.2311
0,7.65178
12.2446,2.95091
47.7014,16.8959
0,4.37167
0,6.22249
0,5.12739
10.5025,18.0458
19.0787,20.0995
0,19.6511
39.9884,31.2318
19.9207,13.4784
0,6.71175
0,14.6632
18.3692,3.16176
5.88477,8.59923
0,7.13901
0,3.91641
0,9.40229
44.7522,32.3454
0,4.78805
1.42286,7.10124
10.824,3.63932
56.9176,39.5704
22.6028,-8.85845
0,20.8019
13.4488,12.4327
2.93788,-1.23606
0,4.6756
0,6.77138
5.59103,15.4117
0,-0.644667
0,-0.62994
19.0257,10.4134
17.5552,19.8344
42.2636,24.1087
0,15.9674
16.3067,15.0302
5.5903,5.08474
0,9.21402
12.5005,8.31232
21.7912,12.3267
15.5552,20.6551
24.6816,8.90723
0,15.8022
14.2758,2.93888
8.7557,11.7735
7.27371,-0.0732715
36.6462,17.6656
4.12986,3.5302
14.702,10.752
0,14.0147
0,17.3743
0,12.2458
54.8378,27.6577
13.3398,7.84941
0,-2.74693
10.9633,16.5927
11.3839,18.3379
8.28953,1.54644
0,8.94962
0,14.6663
1.91703,-3.28384
19.1486,6.53685
0,4.95439
0,1.38558
14.2795,18.8505
0,17.3505
0,11.5058
3.83023,-3.74737
0.72943,-7.98389
0,10.9372
3.47428,-0.168459
11.7225,12.208
0,-2.12766
0,14.0892
21.8733,14.8518
0,9.38293
27.6782,20.2719
0,0.0759154
21.0527,10.9576
9.58804,10.6851
10.9961,6.22779
0,12.0542
6.25275,7.72121
30.2081,7.43806
19.3475,-1.48819
0,7.50281
0,9.78835
0,9.97904
7.23115,-1.72743
31.9619,10.781
5.6194,5.24147
25.9565,11.4084
0,-0.715705
0,5.16268
7.98907,9.46133
0,11.5541
1.36188,1.16202
0,12.5111
0,15.727
0,-7.42472
11.2649,6.94834
1.66163,12.4445
0,-9.02563
14.5855,5.84584
51.4327,18.757
7.96832,8.18156
21.5935,2.41874
0,4.50246
18.3833,29.9074
0,11.8054
7.9899,7.6908
0,12.3613
12.6831,8.62481
28.5303,20.6386
0,2.2073
5.03955,3.3913
29.8893,16.4738
12.7885,8.99379
0,11.7807
26.5156,18.3664
0,3.68657
0,15.4807
12.5117,11.349
0,10.878
7.00846,13.0732
27.1379,21.5885
0.906801,4.92144
0,19.2674
47.2945,21.8935
0,31.5614
30.7271,24.8382
0,9.5725
44.058,35.6953
0,-0.373857
11.2003,8.9871
11.6659,4.96368
0,5.8634
0,-0.0281257
18.603,20.0351
26.0309,17.9127
0,11.7427
0,16.7846
0,6.33342
0,-5.45678
39.4492,31.7871
2.63432,6.26039
0,11.7239
0,7.51191
0,0.160615
0,10.0926
17.1252,-4.27122
13.6934,-4.53227
33.1787,21.667
22.0811,7.1978
0,9.78834
0,-0.177793
0,6.24821
8.56883,-3.60785
4.03015,3.97268
0,16.0449
0,10.9503
3.52022,7.03556
0,15.5722
0,15.2625
0,-0.908832
2.69494,8.64647
11.5134,1.16795
1.50959,1.81818
12.4964,10.3079
0,22.2948
2.57418,12.6697
7.87261,1.95277
6.07281,11.3156
0,9.27943
17.9938,16.9353
0,-1.97471
34.2917,23.0307
9.5143,-1.17317
0,11.227
17.9442,8.51698
6.61843,4.12478
0,-1.25439
0,0.662512
0,-0.82911
9.22516,9.72076
19.4012,8.92953
0,-5.73042
0,9.28135
0,9.03023
0,26.1676
1.20915,11.4225
19.4551,13.8247
0,17.4487
12.2725,7.89749
0,11.4987
34.8874,20.4021
0,18.5299
0,0.550689
3.01964,8.3189
0,15.2728
7.69999,13.1555
18.2195,19.8489
0.669431,-5.18911
7.20579,11.0711
0,-0.0539207
9.97473,10.4625
17.7612,6.8463
0,8.47213
4.81388,-4.88687
0,18.3779
0,11.8784
34.0991,9.40031
6.88052,-4.70247
0,11.7094
11.8604,12.1552
1.2141,-1.02103
0,1.88965
45.9998,16.7119
0,14.4232
35.1505,25.3269
18.4699,7.8937
0,2.3399
3.52043,7.53324
0.408606,-3.4756
0,7.71813
10.2486,0.367881
0,13.472
0.961469,5.7142
0,18.5193
0,-1.95644
6.47025,-1.87749
32.5172,28.5149
15.102,18.2843
22.0068,10.9535
0,4.33908
0,5.77114
9.58001,17.9532
0.809655,-8.10129
42.678,27.9389
2.2956,-8.34609
17.4803,4.78223
6.23692,-3.02646
27.6535,14.8544
4.94823,2.20637
0,10.5731
48.8987,37.622
21.2571,13.6
0,7.32984
0,8.04934
11.3348,6.13673
0,0.991457
10.2354,18.0591
0,15.687
0,10.994
0,-3.20103
0.812865,14.3283
0,10.7113
0,7.63675
24.5001,12.5741
11.372,12.4847
8.82306,9.87178
0,-4.96759
2.78877,-3.16746
0,8.64086
20.8372,15.9561
8.87049,13.764
0,16.2773
20.6469,13.5815
6.81363,-4.57022
27.9047,26.1164
31.8172,20.5102
0,-2.43195
2.95111,7.09937
18.7902,18.7116
28.335,22.5905
0,13.281
0,1.4497
41.6647,28.2818
0,11.6654
8.39416,-7.89927
55.6163,40.8409
0,3.24269
0,8.09904
0,4.33738
8.79365,10.5202
6.15962,4.07255
24.0798,20.8623
0,2.14252
0.863337,5.44005
0,5.14184
2.08912,-5.54442
0,13.1373
0,-9.22322
0,1.89117
27.3341,15.9652
0,15.1819
0,14.1095
0,1.57076
0,7.59262
6.50721,6.3531
6.69136,-1.15575
0,-1.11437
0,7.49369
0,19.1043
0,6.36139
46.2345,37.4361
0,0.498211
38.0206,26.2203
19.8848,12.456
0,2.85341
0,18.9202
41.0714,16.733
0,12.0908
15.4776,8.17572
15.8825,4.97123
0,12.4578
38.6633,17.117
0,27.6996
19.1439,-5.8395
0,-3.54127
35.0573,24.192
41.1249,19.0522
0,6.16726
11.6232,14.9332
12.3943,4.37312
0,10.3887
3.05992,4.82544
3.00675,3.58896
0,0.143858
0,7.26999
0,7.95965
0,4.99781
15.159,3.55127
19.0946,5.55227
0,20.3317
0,3.64567
4.02008,9.00898
17.2428,13.029
0,8.7321
0,19.7502
0,7.60522
4.92181,-16.3723
16.97,15.945
21.4136,9.76193
13.355,10.148
15.0191,10.5346
16.6573,12.1052
0,18.1442
29.0794,19.1228
5.42081,5.20006
11.0185,4.9469
32.01,27.4292
0,-9.25024
4.67632,2.46922
0,22.3541
0,12.0969
2.34764,2.49479
37.8845,15.5839
0,11.2734
5.27013,5.7723
0,18.5886
23.6433,12.0608
40.4037,25.9069
60.3903,30.5797
0,12.4877
1.29894,7.1241
0,2.64664
0,4.55856
4.8565,0.338455
0,10.3421
6.91468,8.39747
0,25.5867
0,23.6972
4.57655,4.23097
29.3198,14.7514
17.3425,13.1986
25.9877,11.3844
0,9.01249
10.5339,16.2282
0,2.84592
11.0602,2.99951
8.11708,-1.49606
10.169,8.00066
44.2222,27.4732
0,4.56917
52.015,49.8183
0,12.1216
10.6364,-6.88508
17.4738,11.1739
0,13.8066
0,10.9743
3.38664,5.29818
0,14.855
12.5,0.533303
0,8.63806
1.25525,-3.00839
13.4442,3.86029
14.1875,9.68494
0,9.47449
17.7293,17.0903
11.2408,5.85004
5.2511,6.67823
0,9.56185
21.4296,14.2467
40.2645,11.9922
18.041,16.5603
18.9009,9.33946
44.6264,12.0322
27.4433,24.0076
0,0.765793
13.5306,-0.40428
24.5873,15.1575
16.1737,-1.74976
0,4.71561
0,8.03183
0,9.80529
2.15009,9.74521
31.8748,20.434
7.41819,7.50134
0.0336025,1.75287
0,-0.358871
30.9008,5.13083
0,11.9474
26.305,15.3792
0,14.1345
0,19.1726
0,-1.27341
17.4728,17.9453
0,16.4809
32.4336,11.2272
3.74184,-2.02709
6.80509,7.53909
0,22.5912
0,13.0443
0,7.05036
1.79426,6.90023
7.05675,7.80057
0,10.3026
20.3904,9.91013
0,10.2627
0,0.665227
25.5769,11.839
33.8809,4.56072
0,11.5233
11.7799,15.6297
3.93617,4.39166
0,0.137868
0,21.399
0,0.793191
6.56981,8.97442
32.5998,18.2871
0,2.48473
10.6143,14.9577
7.67274,6.14233
0,-4.90296
4.35043,4.49383
30.7397,15.7379
0,16.8893
8.96474,0.180594
18.0036,19.6948
0,8.67414
0,22.2101
15.1073,13.1882
8.62771,2.37354
4.6138,5.69005
30.8678,23.7623
50.2202,29.1863
0,13.4565
4.88662,13.9871
24.4152,18.9801
0,15.0123
0,9.38236
30.2061,22.9039
7.26347,5.99682
0,11.4564
9.16376,5.238
22.1892,3.19107
11.8323,-4.69927
0,7.59189
0,7.74689
5.1285,9.37972
52.5963,41.2868
0,7.0953
0,8.41774
0,7.87895
14.1968,14.0592
0,15.7057
34.2781,17.3053
0,10.6589
0,5.58752
1.84607,1.38492
0,3.87457
0,-3.34632
17.7039,1.55254
22.8025,9.66213
0,10.4439
0,9.82219
27.2178,15.8518
9.68522,17.1259
12.6419,16.6613
12.8611,1.89604
0,2.34497
0,6.93755
0,17.5708
21.0715,0.066763
